meta_system_id,meta_station_id,name,short_name,external_id,address,latitude,longitude,is_charging_station,state,station_type
ms_1o0lur0wcE4yDq8EcZTQdJhU,mss_1TGxLpDFB7Qut0wxHOoAj02x,14 - Ventura Rodríguez,14,1418,"Ventura Rodríguez, 3",40.4260425,-3.7133069,true,active,physical
ms_1o0lur0wcE4yDq8EcZTQdJhU,mss_1xEeMYlOMVA3w096MGwAUeQh,19 - Prim,19,1423,Calle Prim nº 4,40.4218616,-3.6954982999999997,true,active,physical
ms_1o0lur0wcE4yDq8EcZTQdJhU,mss_1v0XMQlSy9pSoQOy3VLiZyO4,82 - Doctor Esquerdo - Metro Conde de Casal,82,1485,"Calle Lira, nº1",40.4084556,-3.6697526,true,active,physical
ms_1o0lur0wcE4yDq8EcZTQdJhU,mss_1ICOsegKnGqGlP5N48jht9iA,222 - Eugenio Caxes - Antonio López,222,1628,"Calle Eugenio Caxes, 14",40.3917871,-3.7026789,true,active,physical
ms_1o0lur0wcE4yDq8EcZTQdJhU,mss_1Soaqolyx3vrZq0V4mVQPTar,252 - Est. tren Chamartín - Clara Campoamor,252,1658,"Calle Agustín de Foxá, 40",40.4717403,-3.6839695,true,active,physical
ms_1o0lur0wcE4yDq8EcZTQdJhU,mss_1Vyf7GdZvmkGnlKxenlbyrUO,619 - Cooperativa Electrica 13,619,2394,Calle Cooperativa Electrica 13,40.374387,-3.6596330000000004,false,active,physical
ms_1o0lur0wcE4yDq8EcZTQdJhU,mss_1L9iPUyxoQs2q3RxTwQecXOI,614 - Biblioteca central de la UNED,614,2396,Calle Senda del Rey 3,40.4356759,-3.7344822999999994,false,active,physical
ms_1o0lur0wcE4yDq8EcZTQdJhU,mss_1KpCnyFS0I1Sa49F1nyfdm6u,5 - Fuencarral,5,1409,Calle Fuencarral nº 106,40.4285212,-3.7021354,true,active,physical
ms_1o0lur0wcE4yDq8EcZTQdJhU,mss_1euHk41EvlTCEYv6Q1Bl81Hp,13 - Conde Duque,13,1417,Calle Conde Duque nº 22,40.4273,-3.7104999999999997,true,active,physical
ms_1o0lur0wcE4yDq8EcZTQdJhU,mss_1Xi5njgldWhKixGltqUADGLu,27 - Huertas,27,1431,Calle Jesús nº 6,40.4133,-3.6957000000000004,true,active,physical
ms_1o0lur0wcE4yDq8EcZTQdJhU,mss_1O5wrl26CAcdareutK9L2pv7,"35 - Doctor Letamendi, 3",35,1439,"Calle del Dr. Letamendi, 3",40.41369072326586,-3.710062961307532,true,active,physical
ms_1o0lur0wcE4yDq8EcZTQdJhU,mss_1CqWJGk1faM0x5vtOZM6vLgo,39 - Plaza de la Cebada,39,1443,Plaza de la Cebada nº 3,40.4112744,-3.7088337,true,active,physical
ms_1o0lur0wcE4yDq8EcZTQdJhU,mss_1rpwpvuSNcPzBqumRtTZi9WB,51 - Ronda de Atocha,51,1455,Ronda de Atocha (esquina con Plaza del Emperador Carlos V),40.40775564657782,-3.6934856312828,true,active,physical
ms_1o0lur0wcE4yDq8EcZTQdJhU,mss_1FKvspOK44vh5AbINn1Dn6N1,6 - Colegio Arquitectos,6,1410,Calle Hortaleza nº 53,40.423178,-3.699023,true,active,physical
ms_1o0lur0wcE4yDq8EcZTQdJhU,mss_1RkrfZKvv6gnRaO2hx4nOnMh,110 - Intercambiador de Moncloa,110,1514,Paseo de Moret nº 1,40.434745,-3.7201021,true,active,physical
ms_1o0lur0wcE4yDq8EcZTQdJhU,mss_1Gj6osnw5DakphOhI3Nn4bOe,111B - Metro Moncloa B,111B,1516,Calle Arcipreste de Hita nº 12,40.433913,-3.7177433999999994,true,active,physical
ms_1o0lur0wcE4yDq8EcZTQdJhU,mss_1BGZnlB1O8I7hBoxNfKEhRHV,113 - Teleférico Madrid - Estación Rosales,113,1518,Paseo del Pintor Rosales frente al nº 38,40.427538,-3.7207263,true,active,physical
ms_1o0lur0wcE4yDq8EcZTQdJhU,mss_1kvcZvjYAugfOabsjuPqF0uu,"118 - OFICINA DEL SER, APR Y BICIREGISTRO",118,1524,Calle Juan Martínez el empeciado (esquina calle Bustamante),40.400781,-3.6882407,true,active,physical
ms_1o0lur0wcE4yDq8EcZTQdJhU,mss_1qHiiblz4rs8UV0tVOQrvZn3,122 - Santa Engracia - Zurbarán,122,1528,Calle Santa Engracia nº 14,40.4295362,-3.6963659,true,active,physical
ms_1o0lur0wcE4yDq8EcZTQdJhU,mss_1paL7qQn5kDPyCf47v6VgdH5,135 - Plaza de San Juan de la Cruz,135,1541,"Plaza de San Juan de la Cruz, 10",40.441481,-3.692734,true,active,physical
ms_1o0lur0wcE4yDq8EcZTQdJhU,mss_1T0UIhdg0BO8LIuHvOoqewSk,139 - José Gutiérrez Abascal - Castellana,139,1545,"Calle Pedro de Valdivia, 2",40.43939562033124,-3.690419307270818,true,active,physical
ms_1o0lur0wcE4yDq8EcZTQdJhU,mss_13lVJfJNjdgSKVTFObPFBfmk,215 - Gutierre de Cetina - Ascao,215,1621,"Calle Gutierre de Cetina, 77",40.429588,-3.6408092999999995,true,active,physical
ms_1o0lur0wcE4yDq8EcZTQdJhU,mss_1dZdfoS8GzppGoWPHrjc8j27,221 - Metro Pavones,221,1627,"Calle Hacienda de Pavones, 148",40.400492026660594,-3.6347444787322485,true,active,physical
ms_1o0lur0wcE4yDq8EcZTQdJhU,mss_1tUcu3RrWnckuQSmaqL5oirK,226 - Sierra Toledana - Camino de Valderribas,226,1632,"Camino Valderribas, 94",40.39901531507069,-3.6607768678037744,true,active,physical
ms_1o0lur0wcE4yDq8EcZTQdJhU,mss_1LIgKFrT9K49dZ2BbsTVaBfm,233 - El dragón de La Elipa,233,1639,"Calle Marqués de Corbera, 12",40.4229522,-3.6555789000000005,true,active,physical
ms_1o0lur0wcE4yDq8EcZTQdJhU,mss_1thcTA01jChrMbdDbs7gltSq,235 - Sodio - Embajadores,235,1641,"Calle del Sodio, 1B",40.389041,-3.691076,true,active,physical
ms_1o0lur0wcE4yDq8EcZTQdJhU,mss_1Cql76U4RqsXbCvfMwMedWRT,429 - Carlos M. Alvarez - Javier de Miguel,429,2069,"Calle Carlos Martín Álvarez, 38",40.3895,-3.6635,true,active,physical
ms_1o0lur0wcE4yDq8EcZTQdJhU,mss_16mitWwWid0NO17fu7HCGyem,434 - Charleroi - Cocherón de la Villa,434,2075,"Calle Charleroi, 1",40.38191654,-3.6321937200000005,true,active,physical
ms_1o0lur0wcE4yDq8EcZTQdJhU,mss_1GsdS0ABjJbVcY6XnC1dkQtH,577 - Monforte de Lemos - Plaza de Mondariz,577,2087,"Avenida de Monforte de Lemos, 103",40.47899993,-3.70566914,true,active,physical
ms_1o0lur0wcE4yDq8EcZTQdJhU,mss_17gaFJdJDb17IjGjMskPyAne,513 - Centro Deportivo Mpal. Pepu Hernández,513,2093,"Avenida de Niza, 9",40.4271211,-3.6064541399999994,true,active,physical
ms_1o0lur0wcE4yDq8EcZTQdJhU,mss_10xbH6PzkJudKvtMSz3UCAHw,"534 - Mesena, 102",534,2116,"Calle Mesena, 102",40.46772408,-3.6634063399999994,true,active,physical
ms_1o0lur0wcE4yDq8EcZTQdJhU,mss_1r6OOn5lCfvHyxAvMkTVZnLx,363 - Metro Oporto,363,2127,"Avenida de Oporto, 102",40.38745087,-3.72987333,true,active,physical
ms_1o0lur0wcE4yDq8EcZTQdJhU,mss_1BnO3yDNiyFvoMBgJtcD8DAv,"371 - Joaquin Turina, 49",371,2145,"Calle Joaquin Turina, 49",40.372458,-3.7618199999999997,true,active,physical
ms_1o0lur0wcE4yDq8EcZTQdJhU,mss_1xNkHtOCIUUKpP7FjFiJJkcb,377 - Metro Abrantes,377,2153,"Avenida De Abrantes, 55",40.38091762,-3.72783615,true,active,physical
ms_1o0lur0wcE4yDq8EcZTQdJhU,mss_1ja48SaOrvxD672j19jhMAkK,593 - Metro Avenida de la Ilustración,593,2161,"Calle Islas Cies, 27",40.48027409,-3.7186906700000004,true,active,physical
ms_1o0lur0wcE4yDq8EcZTQdJhU,mss_16OCe0tl5ERQP0qJothh2a8x,282 - Parque Retiro - Puerta Reina Mercedes,282,2306,Avenida Menéndez Pelayo enfrente del nº33,40.4181327,-3.6787796,false,active,physical
ms_1o0lur0wcE4yDq8EcZTQdJhU,mss_1TbmN10PdUhsmhqTDA1rOKss,1 - Metro Sol,1,2307,"Calle Mayor , 6",40.416465,-3.7054098,true,active,physical
ms_1o0lur0wcE4yDq8EcZTQdJhU,mss_1bg3IxKFI2ZLX56e1F1yT2IL,318 - C. Deportivo Mpal. José María Cagigal,318,2329,"Calle Santa Pola, 22",40.43205131007265,-3.7370276473602226,false,active,physical
ms_1o0lur0wcE4yDq8EcZTQdJhU,mss_1CCW7M64hUgfYBkfPifsDQPG,601 - Estación de tren de Fuencarral,601,2351,"Calle Antonio de Cabezón, s/n (Estacion Cercanías Fuencarral)",40.5015588,-3.6824686999999994,false,active,physical
ms_1o0lur0wcE4yDq8EcZTQdJhU,mss_1ZgSld9U7p2Pg0afqf1xdLLc,622 - Calle Sierra de Albarracin 2,622,2382,Calle Sierra de Albarracin 2,40.386022,-3.671961,false,active,physical
ms_1o0lur0wcE4yDq8EcZTQdJhU,mss_1yjU5Ib2szwXUQCauZQqvdJe,612 - Calle Rosalia de Castro 1,612,2388,Calle Rosalia de Castro 1,40.480258,-3.734639,false,active,physical
ms_1o0lur0wcE4yDq8EcZTQdJhU,mss_1oFG7yts67enlCGawcFWpTUv,"623  -  Ronda del Sur, esq Santa Rafaela",623,2395,"623 -  Ronda.del Sur, 4",40.37773,-3.6731049999999996,true,active,physical
ms_1o0lur0wcE4yDq8EcZTQdJhU,mss_1MUNCoreTf7OV9aRAR0n63zQ,16 - San Bernardo,16,1420,Calle San Bernardo nº 22,40.4229374,-3.7074808485065,true,active,physical
ms_1o0lur0wcE4yDq8EcZTQdJhU,mss_18BljxHqtCboEr20kcUIIkqA,20 - Banco de España,20,1424,Calle Alcalá nº 48,40.4188076,-3.6952465,true,active,physical
ms_1o0lur0wcE4yDq8EcZTQdJhU,mss_10KaDQuXGmJXcoudQlkbyfip,34 - Jacinto Benavente,34,1438,Plaza de Jacinto Benavente,40.4145422,-3.7036883000000005,true,active,physical
ms_1o0lur0wcE4yDq8EcZTQdJhU,mss_1I1j40NHJM7C0t13dzeryVbU,42 - Santa Isabel,42,1446,Calle Santa Isabel 32,40.4108488,-3.6982922,true,active,physical
ms_1o0lur0wcE4yDq8EcZTQdJhU,mss_1uT7wMa7m4oQzb7R15njEbLu,46 - Ribera de Curtidores,46,1450,Calle Ribera de Curtidores nº 28,40.4053153,-3.7071258999999994,true,active,physical
ms_1o0lur0wcE4yDq8EcZTQdJhU,mss_1qtx8Qi2hQVRofi9Yy6QbQQ7,47 - Renfe/Cercanías Embajadores,47,1451,"Glorieta de Embajadores, 7",40.4045772,-3.7027998,true,active,physical
ms_1o0lur0wcE4yDq8EcZTQdJhU,mss_10N5G50oSXjnWwYRC7tlOSJR,68 - Espalter - Ruiz de Alarcón,68,1470,Calle Espalter nº 3,40.4127692,-3.6913231999999994,true,active,physical
ms_1o0lur0wcE4yDq8EcZTQdJhU,mss_1b57IV3fw41ydQN7bIGMPTYU,69 - Parque del Retiro - Puerta Ángel Caído,69,1471,Avenida de Alfonso XII nº 54,40.409808,-3.688822,true,active,physical
ms_1o0lur0wcE4yDq8EcZTQdJhU,mss_1C8nwr0udRY2G5duHo8LAu6c,71 - Plaza del Doctor Laguna,71,1473,Calle Doce de Octubre nº 28,40.4161,-3.6739,true,active,physical
ms_1o0lur0wcE4yDq8EcZTQdJhU,mss_1M1n85BtG6VMk8q6TveoucWD,166 - Viaducto de Segovia,166,1572,Calle Segovia nº 26,40.41390473235381,-3.713377023313513,true,active,physical
ms_1o0lur0wcE4yDq8EcZTQdJhU,mss_1H6Q2mnVw5znNpgF3Uuk7B6P,194 - Intercambiador de Avenida de América,194,1600,"Calle Francisco Silvela, 87",40.4372638,-3.6771534999999997,true,active,physical
ms_1o0lur0wcE4yDq8EcZTQdJhU,mss_1SKu8YOYdCO5mR4b7v8ncAhX,198 - Metro Rubén Darío,198,1604,"Paseo de las Castellana, 33",40.432,-3.6890999999999994,true,active,physical
ms_1o0lur0wcE4yDq8EcZTQdJhU,mss_1IzRJThKpn6AD0K2hgEaYkj9,419 - Estación de tren de El Pozo,419,2010,"Calle Puerto de Balbarán, 10",40.3762374,-3.655868,false,active,physical
ms_1o0lur0wcE4yDq8EcZTQdJhU,mss_1pVvbxeQqA7BTaaieBbRE5Fq,268 - Metro Arganzuela-Planetario,268,2017,"Calle del Cobre, 6",40.39338327980599,-3.689031463575172,true,active,physical
ms_1o0lur0wcE4yDq8EcZTQdJhU,mss_129zqMZW74iyhpEhFWNFWyNX,486 - Serrano Galvache - Arturo Soria,486,2021,Calle Serrano Galvache 1,40.471382,-3.6679379,true,active,physical
ms_1o0lur0wcE4yDq8EcZTQdJhU,mss_1H27MRGkjNy15WBARrK9hkEN,421 - Arroyo del Olivar - Buenos Aires,421,2024,"Calle Arroyo del Olivar, 63",40.388435,-3.653269,true,active,physical
ms_1o0lur0wcE4yDq8EcZTQdJhU,mss_1CIKg3Ip5aOExOMu7VTSon8O,355 - Intercambiador de Plaza Elíptica,355,2042,"Calle de la Vía, 56",40.3854641,-3.7182338,true,active,physical
ms_1o0lur0wcE4yDq8EcZTQdJhU,mss_1QocGCKt9GclYoe1ZyMEZGe4,269 - Ariel - Parque Enrique Tierno Galván,269,2064,"Calle Ariel, 11",40.393023802369754,-3.6797017663398797,true,active,physical
